context_event_hour,item_callback_ratio_15d,item_callback_ratio_1d,item_callback_ratio_30d,item_callback_ratio_3d,item_callback_ratio_7d,item_click_pv_wilson_1_15d,item_click_pv_wilson_1_30d,item_click_pv_wilson_1_3d,item_click_pv_wilson_1_7d,item_click_pv_wilson_3_15d,item_click_pv_wilson_3_30d,item_click_pv_wilson_3_7d,item_collect_uv_15d,item_collect_uv_1d,item_collect_uv_30d,item_collect_uv_3d,item_collect_uv_7d,item_frontpage_agee_pv_ctr_15d,item_frontpage_agee_pv_ctr_1d,item_frontpage_agee_pv_ctr_30d,item_frontpage_agee_pv_ctr_3d,item_frontpage_agee_pv_ctr_7d,item_frontpage_click_pv_15d,item_frontpage_click_pv_1d,item_frontpage_click_pv_30d,item_frontpage_click_pv_3d,item_frontpage_click_pv_7d,item_frontpage_sight_pv_15d,item_frontpage_sight_pv_1d,item_frontpage_sight_pv_30d,item_frontpage_sight_pv_3d,item_frontpage_sight_pv_7d,item_frontpage_wilson_pv_ctr_15d,item_frontpage_wilson_pv_ctr_1d,item_frontpage_wilson_pv_ctr_30d,item_frontpage_wilson_pv_ctr_3d,item_frontpage_wilson_pv_ctr_7d,item_like_uv_15d,item_like_uv_1d,item_like_uv_30d,item_like_uv_3d,item_like_uv_7d,item_prop_author_articlenum,item_prop_author_comment_num,item_prop_author_favorites_num,item_prop_author_fellowsnum,item_prop_author_like_num,item_prop_author_share_cnt,item_prop_publishtime,item_prop_time_decay,item_quality_cover_score,item_quality_effect_score,item_quality_rare_score,item_quality_time_score,item_reply_uv_15d,item_reply_uv_1d,item_reply_uv_30d,item_reply_uv_3d,item_reply_uv_7d,item_sight_pv_wilson_1_15d,item_sight_pv_wilson_1_30d,item_sight_pv_wilson_1_3d,item_sight_pv_wilson_1_7d,item_sight_pv_wilson_3_15d,item_sight_pv_wilson_3_30d,item_sight_pv_wilson_3_7d,item_uv_15d,item_uv_1d,item_uv_30d,item_uv_3d,item_uv_7d,macth_nlp_sec_tag_avg,macth_nlp_sec_tag_max,macth_nlp_sec_tag_sum,macth_nlp_tag_avg,macth_nlp_tag_max,macth_nlp_tag_num,macth_nlp_tag_sum,macth_series_search_15d,macth_series_search_30d,macth_series_search_60d,macth_series_search_7d,macth_series_search_90d,match_item_lst_type,match_series_dur_15d,match_series_dur_30d,match_series_dur_7d,match_series_dur_maxmin_15d,match_series_dur_maxmin_30d,match_series_dur_maxmin_7d,match_series_dur_weight_15d,match_series_dur_weight_30d,match_series_dur_weight_7d,match_series_lst,match_series_pref,match_series_pv_15d,match_series_pv_30d,match_series_pv_7d,match_series_pv_maxmin_15d,match_series_pv_maxmin_30d,match_series_pv_maxmin_7d,match_series_pv_weight_15d,match_series_pv_weight_30d,match_series_pv_weight_7d,user_click_num_15d,user_click_num_30d,user_click_num_7d,user_duration_15d,user_duration_30d,user_duration_7d,rt_item_frontpage_click_pv,rt_item_frontpage_click_pv_1h,rt_item_frontpage_click_pv_3h,rt_item_frontpage_wilson_click_ratio_1_3h,rt_item_frontpage_wilson_click_ratio_1h,rt_item_frontpage_wilson_click_ratio_3h,rt_item_frontpage_wilson_ctr,rt_item_frontpage_wilson_ctr_1h,rt_item_frontpage_wilson_ctr_3h,rt_item_frontpage_wilson_sight_ratio_1_3h,rt_item_frontpage_wilson_sight_ratio_1h,rt_item_frontpage_wilson_sight_ratio_3h,rt_item_pv,rt_item_pv_1h,rt_item_pv_3h,rt_item_uv,rt_item_uv_1h,rt_item_uv_3h,rt_match_item_dgc,rt_match_item_rank,rt_match_item_weights,rt_match_series_maxmin,rt_match_series_sim_lst1,rt_match_series_sim_lst2,rt_match_series_sim_lst3,rt_match_series_sim_lst4,rt_match_series_sim_lst5,rt_match_series_sim_top1,rt_match_series_sim_top2,rt_match_series_sim_top3,rt_match_series_sim_top4,rt_match_series_sim_top5,rt_match_series_wsim_top1,rt_match_series_wsim_top2,rt_match_series_wsim_top3,rt_match_series_wsim_top4,rt_match_series_wsim_top5,rt_user_click_num,rt_user_ctr,rt_user_sight_show_num,label
23,1.409,1.327,1.409,1.347,1.36,0.26009,0.26009,0.60264,0.46665,0.40361,0.40361,0.73375,0.00325,0.00082,0.00325,0.00098,0.00117,0.16367,0.19108,0.16043,0.19667,0.18303,8.02943,6.82546,8.02943,7.22694,7.46623,9.83419,8.4747,9.83419,8.84693,9.1581,0.15134,0.16517,0.15134,0.17497,0.16502,0.0008,0.00016,0.0008,0.0001,0.00017,1.0,2.0,2.0,2.0,2.0,2.0,1801,0.406,0.544,0.999906,0.325044,0.627349,0.00025,4e-05,0.00025,3e-05,2e-05,0.24108,0.24108,0.66066,0.47915,0.35503,0.35503,0.70918,8.572,7.013,8.572,7.466,7.822,0.065,0.065,0.065,0.067,0.067,1,0.067,0.0,0.0,0.0,0.0,0.0,8.0,1.386,1.792,1.386,0.001,0.001,0.002,0.0,0.0,0.001,0.0,0.0,0.693,1.099,0.693,0.004,0.006,0.018,0.001,0.001,0.003,3.045,3.258,2.303,6.727,7.083,6.528,6.351,2.89,4.595,0.05609,0.00945,0.10658,0.15346,0.05853,0.1036,0.09827,0.01843,0.15825,6.248,1.792,4.143,6.188,1.792,4.094,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,1
7,1.874,1.82,1.602,1.805,1.901,0.14779,0.05466,0.58576,0.34146,0.24638,0.09104,0.57112,0.00052,0.00024,0.00234,0.00036,0.00051,0.08987,0.08705,0.09422,0.08851,0.08829,10.72055,8.86362,11.71224,9.36005,9.88974,13.12996,11.30484,14.07433,11.78471,12.31686,0.08787,0.08222,0.09295,0.08466,0.08533,1e-05,0.0,6e-05,-0.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,3356,0.187,0.564,0.999821,0.880924,0.345904,0.00059,1e-05,0.00202,0.00032,0.00042,0.15862,0.06164,0.61213,0.35841,0.25739,0.09999,0.58212,10.89,8.985,13.52,9.508,10.051,0.1,0.1,0.1,0.25,0.25,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.946,1.946,1.946,0.025,0.025,0.025,0.009,0.009,0.009,0.0,0.011,0.693,0.693,0.693,0.071,0.071,0.071,0.022,0.022,0.022,0.693,0.693,0.693,5.881,5.881,5.881,7.476,3.401,5.631,0.04313,0.00671,0.11898,0.06903,0.03376,0.06136,0.08095,0.01194,0.13744,7.468,3.258,5.537,7.424,3.219,5.501,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
11,1.297,1.23,1.297,1.264,1.297,0.26366,0.26366,0.39959,0.26366,0.62672,0.62672,0.62672,0.0011,0.00103,0.0011,0.00091,0.0011,0.16454,0.13117,0.16157,0.15586,0.16489,8.13476,6.93634,8.13476,7.73193,8.13476,9.93465,8.96521,9.93465,9.58837,9.93465,0.15275,0.11343,0.15275,0.14172,0.15275,0.00031,4e-05,0.00031,0.00014,0.00031,2.0,3.0,3.0,2.0,2.0,3.0,1093,0.579,0.541,0.999202,0.773448,0.707359,0.0004,0.0,0.0004,0.00023,0.0004,0.36251,0.36251,0.51549,0.36251,0.69118,0.69118,0.69118,8.297,7.182,8.297,7.857,8.297,0.19,0.19,0.19,0.408,0.408,1,0.408,0.0,1.0,1.0,0.0,1.0,4.0,5.875,6.466,5.187,0.04,0.053,0.057,0.026,0.032,0.039,0.0,0.04,2.398,2.89,2.079,0.045,0.056,0.077,0.027,0.03,0.047,4.836,5.236,3.97,7.65,7.482,7.516,3.989,0.693,2.773,0.00232,0.00069,0.08651,0.06788,0.00177,0.0326,0.05078,0.01705,0.23412,3.932,0.693,2.708,3.871,0.693,2.708,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00935,1.386,0
14,1.469,1.64,1.359,1.488,1.522,0.04572,0.02759,0.26054,0.14668,0.11791,0.07075,0.3949,0.0,0.0,0.04282,0.0,0.0,0.06488,0.08521,0.06298,0.06692,0.06865,6.2653,3.89182,6.76388,4.60517,5.1358,9.01152,6.35089,9.55294,7.32647,7.82724,0.05181,0.04191,0.05205,0.04,0.04639,0.0,0.0,0.00087,0.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,3977,0.137,0.555,0.999915,0.491666,0.225638,0.00145,0.00077,0.05692,0.00037,0.00022,0.05698,0.03307,0.31666,0.18898,0.16482,0.09546,0.55606,7.155,4.489,11.674,5.521,6.279,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944,2.944,2.197,3.332,3.401,3.401,4.094,2.079,3.296,0.04985,0.02199,0.18348,0.05049,0.03242,0.03515,0.0649,0.02988,0.36846,4.317,1.792,3.258,4.263,1.792,3.258,0.497,0.714,0.105,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,3.045,0.06585,4.682,0
21,1.784,1.673,1.784,1.796,1.784,0.26739,0.26739,0.30437,0.26739,0.85998,0.85998,0.85998,0.00502,0.00346,0.00502,0.00467,0.00502,0.10114,0.09557,0.10094,0.10048,0.10115,8.88086,7.65539,8.88086,8.75369,8.88086,11.17177,10.00297,11.17177,11.05133,11.17177,0.09565,0.08612,0.09565,0.09465,0.09565,2e-05,7e-05,2e-05,2e-05,2e-05,4.0,4.0,4.0,4.0,3.0,4.0,752,0.687,0.614,0.953847,0.856248,0.749988,0.00102,0.00037,0.00102,0.00099,0.00102,0.30211,0.30211,0.34105,0.30211,0.88043,0.88043,0.88043,9.31,7.961,9.31,9.212,9.31,0.187,0.187,0.187,0.411,0.411,1,0.411,1.0,1.0,1.0,0.0,1.0,16.0,4.687,4.687,1.099,0.032,0.032,0.001,0.007,0.007,0.0,0.5,0.0,2.485,2.485,1.099,0.024,0.024,0.007,0.005,0.005,0.002,6.24,6.25,5.525,8.036,7.981,8.149,6.118,2.639,4.043,0.06491,0.00788,0.06535,0.06348,0.02329,0.04117,0.14883,0.01821,0.10519,6.089,2.639,4.007,6.05,2.639,4.007,0.804,1.0,0.182,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,2.708,0.01916,5.352,0
11,1.513,1.447,1.513,1.493,1.555,0.07598,0.07598,0.33741,0.11726,0.18981,0.18981,0.29501,0.00081,0.0,0.00081,0.00036,0.00069,0.12988,0.117,0.12727,0.12082,0.12277,7.45876,5.23644,7.45876,6.02102,7.03262,9.49499,7.37275,9.49499,8.12829,9.12652,0.11653,0.08291,0.11653,0.09598,0.10698,0.00018,0.0,0.00018,0.0,4e-05,1.0,2.0,1.0,3.0,1.0,2.0,1546,0.462,0.548,0.998921,0.737634,0.651642,0.00365,0.00021,0.00365,0.00036,0.0038,0.10632,0.10632,0.42698,0.15418,0.23644,0.23644,0.34366,8.675,6.707,8.675,7.334,8.074,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714,4.277,3.091,7.489,7.344,7.325,3.738,0.0,2.708,0.0,0.0,0.10093,0.0482,0.0,0.02189,0.0408,0.01848,0.33779,4.779,1.099,3.714,4.615,1.099,3.584,0.788,1.0,0.3,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,2.89,0.05983,4.533,0
22,1.266,1.254,1.296,1.264,1.263,0.0816,0.02839,0.41055,0.21986,0.17254,0.05974,0.47298,0.0,0.0,0.0,0.0,0.0,0.09606,0.09691,0.12066,0.09619,0.0943,7.84306,5.62762,8.89082,6.28413,6.8742,10.18543,7.95893,11.00053,8.62443,9.23474,0.08739,0.07257,0.11475,0.07813,0.08081,0.00081,0.00052,0.00287,0.00027,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,3096,0.213,0.546,0.999865,0.906392,0.414023,0.00326,0.00014,0.00637,7e-05,4e-05,0.09871,0.04357,0.48035,0.25751,0.19766,0.08713,0.51841,8.401,6.452,9.379,6.912,7.424,0.058,0.074,0.116,0.053,0.069,3,0.16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197,2.639,2.197,6.526,6.41,6.815,4.898,2.485,3.638,0.07536,0.02066,0.13058,0.0702,0.03403,0.05267,0.15162,0.03779,0.20004,4.771,1.792,3.434,4.727,1.609,3.367,0.787,0.8,0.143,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,2.303,0.03894,3.951,0
15,1.402,1.397,1.402,1.402,1.402,0.49969,0.49969,0.49969,0.49969,0.99753,0.99753,0.99753,0.00088,0.00066,0.00088,0.00088,0.00088,0.13224,0.13351,0.13177,0.13231,0.13229,9.29551,8.64875,9.29551,9.29551,9.29551,11.3178,10.66188,11.3178,11.3178,11.3178,0.12654,0.12553,0.12654,0.12654,0.12654,5e-05,3e-05,5e-05,5e-05,5e-05,3.0,4.0,4.0,4.0,3.0,4.0,669,0.716,0.566,0.984249,0.890472,0.754692,0.00138,0.0003,0.00138,0.00138,0.00138,0.51024,0.51024,0.51024,0.51024,0.99967,0.99967,0.99967,9.496,8.849,9.496,9.495,9.496,0.17,0.17,0.17,0.281,0.281,1,0.281,2.0,2.0,2.0,2.0,2.0,0.0,2.565,2.565,2.565,0.013,0.012,0.013,0.005,0.003,0.006,0.0,0.028,1.792,1.792,1.792,0.1,0.056,0.102,0.019,0.012,0.026,4.331,4.635,4.043,6.011,5.991,6.449,6.998,2.833,5.557,0.01917,0.0045,0.17801,0.09708,0.01653,0.07529,0.0893,0.02306,0.23904,6.974,2.833,5.509,6.939,2.833,5.501,0.98,1.0,0.667,0.0,0.077,0.029,0.077,0.024,0.024,0.077,0.029,0.024,0.024,0.024,0.077,0.0,0.0,0.0,0.0,1.386,0.00797,3.611,0
18,1.297,1.29,1.3,1.301,1.297,0.06614,0.05143,0.13153,0.09225,0.37799,0.28944,0.54557,0.00044,0.0,0.00074,0.00023,0.00016,0.06342,0.07538,0.06658,0.06657,0.06211,5.7869,3.80666,6.03309,5.12396,5.46383,8.5635,6.39859,8.78355,7.84385,8.25505,0.04738,0.03548,0.05023,0.04497,0.04447,0.0,0.0,9e-05,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,3048,0.218,0.567,0.999711,0.635105,0.418766,0.0,0.0,9e-05,0.0,0.0,0.09437,0.07558,0.19599,0.12895,0.45234,0.36087,0.62354,6.301,4.127,6.933,5.342,5.82,0.0,0.0,0.0,0.104,0.104,1,0.104,0.0,2.0,3.0,0.0,3.0,1.0,0.0,5.855,0.0,0.0,0.037,0.0,0.0,0.017,0.0,0.0,0.038,0.0,4.654,0.0,0.0,0.195,0.0,0.0,0.073,0.0,1.099,1.099,1.099,7.576,7.446,7.707,2.639,0.0,0.693,0.0,0.0,0.00266,0.01497,0.0,0.00088,0.02423,0.00418,0.08219,2.565,0.0,0.693,2.565,0.0,0.693,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219,0
13,1.367,1.347,1.359,1.402,1.393,0.21545,0.20615,0.42909,0.30203,0.47864,0.4577,0.67576,0.00145,0.00092,0.00139,0.00054,0.00106,0.13308,0.13599,0.13176,0.13884,0.13946,8.72404,7.30452,8.76748,8.05198,8.39276,10.73935,9.29789,10.78684,10.02513,10.36142,0.12555,0.12056,0.1252,0.12786,0.13015,0.00017,0.0,0.00016,5e-05,7e-05,3.0,3.0,3.0,4.0,2.0,3.0,2472,0.291,0.597,0.99996,0.620243,0.515351,0.00013,3e-05,0.00021,5e-05,3e-05,0.22681,0.21623,0.4666,0.33196,0.47792,0.45552,0.70152,8.936,7.292,9.014,8.028,8.382,0.0,0.0,0.0,0.109,0.109,1,0.109,1.0,3.0,4.0,1.0,4.0,2.0,4.466,6.46,4.466,0.069,0.263,0.069,0.047,0.115,0.047,0.5,0.185,2.079,3.045,2.079,0.175,0.488,0.175,0.059,0.086,0.059,1.792,2.197,1.792,7.765,7.82,7.765,5.635,2.639,4.443,0.04297,0.01282,0.18417,0.10655,0.0266,0.0824,0.14969,0.04502,0.25811,5.631,2.639,4.443,5.591,2.639,4.394,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
22,2.043,2.446,2.043,2.249,2.043,0.14137,0.14137,0.37999,0.14137,0.35749,0.35749,0.35749,0.04132,0.00061,0.04132,0.00869,0.04132,0.07422,0.08116,0.07425,0.07781,0.07421,9.57415,7.71602,9.57415,8.60006,9.57415,12.17509,10.22742,12.17509,11.15373,12.17509,0.07128,0.07328,0.07128,0.07286,0.07128,0.00423,0.00014,0.00423,0.00038,0.00423,3.0,4.0,4.0,4.0,3.0,4.0,885,0.642,0.563,0.940321,0.885556,0.736925,0.08335,0.0011,0.08335,0.00827,0.08335,0.13868,0.13868,0.38678,0.13868,0.35467,0.35467,0.35467,13.305,8.475,13.305,10.285,13.305,0.2,0.2,0.2,0.236,0.236,1,0.236,0.0,0.0,0.0,0.0,0.0,1.0,2.833,2.833,2.833,0.092,0.092,0.087,0.028,0.016,0.03,0.0,0.0,0.693,0.693,0.693,0.062,0.028,0.062,0.016,0.006,0.02,0.693,1.386,0.693,4.812,5.124,5.288,7.222,4.522,5.74,0.18298,0.03999,0.17509,0.08352,0.0628,0.07901,0.25321,0.05164,0.19129,7.228,3.932,5.58,7.141,3.892,5.517,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386,0
21,1.0,1.0,1.0,1.0,1.0,0.16211,0.08164,0.54716,0.33424,0.28433,0.14294,0.58968,0.0,0.0,0.0,0.0,0.0,0.15171,0.15812,0.15677,0.15716,0.15243,9.53177,7.80507,10.21332,8.33974,8.81819,11.4166,9.64795,12.06361,10.18897,10.69813,0.14599,0.14418,0.15287,0.14648,0.14423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102,0.212,0.551,0.999998,0.996927,0.412142,0.0,0.0,0.0,0.0,0.0,0.1644,0.08594,0.56693,0.33861,0.28548,0.14913,0.58929,0.0,0.0,0.0,0.0,0.0,0.079,0.132,0.316,0.098,0.127,6,0.59,0.0,0.0,0.0,0.0,0.0,0.0,5.875,6.56,5.875,0.488,0.451,1.0,0.247,0.144,0.499,2.0,0.041,1.386,2.773,1.386,0.056,0.132,0.75,0.047,0.049,0.333,2.398,2.398,2.197,6.697,7.368,6.495,6.669,2.639,4.812,0.02946,0.00453,0.10112,0.12181,0.04245,0.10099,0.06412,0.00912,0.12198,6.658,2.565,4.779,6.621,2.565,4.762,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,1
18,1.311,1.368,1.362,1.398,1.383,0.14908,0.03031,0.39351,0.25178,0.36746,0.07444,0.62367,0.0154,0.01171,0.01615,0.01036,0.01058,0.13847,0.12225,0.17509,0.12438,0.1323,10.05165,8.22416,11.63948,9.09279,9.53228,12.02828,10.32529,13.38115,11.17691,11.55459,0.13436,0.11321,0.17288,0.11836,0.12718,0.0025,1e-05,0.00115,2e-05,4e-05,4.0,5.0,5.0,4.0,4.0,5.0,3458,0.177,0.547,0.999999,0.385065,0.338171,0.0034,0.00066,0.00306,0.00076,0.00118,0.17746,0.04578,0.41748,0.28549,0.42079,0.1084,0.67821,10.598,8.596,11.864,9.296,9.731,0.0,0.0,0.0,0.036,0.036,1,0.036,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.944,1.946,7.075,6.735,7.11,6.677,2.197,4.234,0.02394,0.00205,0.04779,0.11337,0.02113,0.07881,0.09267,0.00743,0.06582,6.642,1.792,4.159,6.581,1.792,4.143,1.0,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00084,3.784,0
23,1.0,1.0,1.0,1.0,1.0,0.05127,0.05127,0.54066,0.20779,0.08818,0.08818,0.35946,0.0,-0.0,0.0,0.0,-0.0,0.16006,0.14172,0.15945,0.14032,0.13755,9.67489,6.86276,9.67489,7.36708,8.28904,11.50614,8.81359,11.50614,9.3283,10.27135,0.15447,0.12205,0.15447,0.12501,0.12789,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,0.375,0.56,0.999919,0.997451,0.605207,0.0,-0.0,0.0,0.0,-0.0,0.06382,0.06382,0.57428,0.22053,0.10834,0.10834,0.37516,0.0,0.0,0.0,0.0,0.0,0.136,0.307,0.543,0.12,0.321,6,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.738,4.304,3.135,6.001,6.144,5.894,5.964,2.639,4.043,0.06491,0.00921,0.07655,0.10852,0.05406,0.06908,0.08763,0.01309,0.1216,5.916,1.946,3.466,5.872,2.079,3.466,0.887,0.75,0.059,0.0,0.036,0.044,0.035,0.024,0.024,0.036,0.035,0.044,0.024,0.024,0.036,0.004,0.001,0.0,0.0,2.944,0.03078,5.268,0
11,1.386,1.427,1.386,1.386,1.386,0.64419,0.64419,0.64419,0.64419,0.96443,0.96443,0.96443,0.00073,0.00028,0.00073,0.00073,0.00073,0.12945,0.13848,0.12384,0.13035,0.13008,6.59715,6.28786,6.59715,6.59715,6.59715,8.63016,8.25972,8.63016,8.63016,8.63016,0.10986,0.11343,0.10986,0.10986,0.10986,0.00021,7e-05,0.00021,0.00021,0.00021,3.0,4.0,4.0,4.0,3.0,4.0,444,0.801,0.56,0.912555,0.899116,0.966325,0.05345,0.02763,0.05345,0.05345,0.05345,0.65856,0.65856,0.65856,0.65856,0.9952,0.9952,0.9952,7.257,6.842,7.257,7.257,7.257,0.302,0.302,0.302,0.384,0.384,1,0.384,0.0,0.0,0.0,0.0,0.0,1.0,7.891,7.998,7.661,1.0,1.0,1.0,0.392,0.359,0.415,1.0,0.404,5.081,5.106,4.248,1.0,1.0,1.0,0.328,0.268,0.21,3.555,3.714,3.258,6.911,6.617,7.113,4.477,2.639,3.951,0.07143,0.04147,0.3291,0.0722,0.03962,0.0668,0.14321,0.07645,0.44968,4.466,2.565,3.912,4.443,2.565,3.892,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0
16,1.588,1.649,1.588,1.588,1.588,0.54722,0.54722,0.54722,0.54722,0.98053,0.98053,0.98053,0.0042,0.00505,0.0042,0.0042,0.0042,0.13222,0.13889,0.12873,0.13276,0.1326,7.21524,6.72982,7.21524,7.21524,7.21524,9.23191,8.70051,9.23191,9.23191,9.23191,0.1171,0.11835,0.1171,0.1171,0.1171,3e-05,5e-05,3e-05,3e-05,3e-05,4.0,4.0,4.0,4.0,3.0,4.0,572,0.751,0.559,0.961415,0.843231,0.764894,0.0042,0.00205,0.0042,0.0042,0.0042,0.56315,0.56315,0.56315,0.56315,0.99737,0.99737,0.99737,8.187,7.869,8.187,8.187,8.187,0.152,0.152,0.152,0.235,0.235,1,0.235,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394,4.779,3.892,7.171,7.144,6.836,5.999,2.944,4.554,0.06396,0.01469,0.14544,0.10035,0.05767,0.07354,0.08352,0.02033,0.2106,5.974,2.89,4.5,5.943,2.833,4.477,0.905,1.0,0.4,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.946,0.03198,3.466,0
23,1.569,1.538,1.569,1.569,1.569,0.39514,0.39514,0.39514,0.39514,0.99569,0.99569,0.99569,0.00027,0.00029,0.00027,0.00027,0.00027,0.1563,0.15866,0.15488,0.15653,0.15646,8.73649,7.88382,8.73649,8.73649,8.73649,10.59016,9.7234,10.59016,10.59016,10.59016,0.14774,0.1452,0.14774,0.14774,0.14774,0.00033,0.00019,0.00033,0.00033,0.00033,3.0,4.0,4.0,3.0,4.0,4.0,624,0.732,0.557,0.988546,0.866006,0.956027,0.00027,0.00019,0.00027,0.00027,0.00027,0.40796,0.40796,0.40796,0.40796,0.99932,0.99932,0.99932,8.787,7.966,8.787,8.787,8.787,0.112,0.112,0.112,0.137,0.137,1,0.137,0.0,0.0,0.0,0.0,1.0,1.0,2.565,3.497,2.565,0.032,0.065,0.032,0.019,0.01,0.019,1.0,0.0,0.693,1.386,0.693,0.038,0.028,0.038,0.018,0.006,0.018,1.946,4.407,1.946,6.498,6.713,6.498,7.354,3.784,5.13,0.12656,0.01312,0.07431,0.08706,0.08316,0.10155,0.16447,0.0116,0.06265,7.284,2.708,4.682,7.262,2.708,4.615,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
22,1.448,1.423,1.448,1.443,1.435,0.39023,0.39023,0.55214,0.44112,0.68418,0.68418,0.77613,0.00202,0.00031,0.00202,0.00059,0.001,0.15654,0.15689,0.15502,0.15791,0.15843,8.67488,7.81278,8.67488,8.33902,8.55564,10.52691,9.66352,10.52691,10.18343,10.39654,0.14771,0.1431,0.14771,0.14719,0.14881,0.00018,0.00012,0.00018,7e-05,0.0001,3.0,3.0,3.0,3.0,2.0,3.0,1820,0.403,0.551,0.999898,0.489684,0.623661,0.00133,0.00042,0.00133,0.0005,0.00064,0.40897,0.40897,0.57936,0.46664,0.69738,0.69738,0.79692,8.896,7.786,8.896,8.309,8.535,0.198,0.198,0.198,0.224,0.224,1,0.224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.466,0.0,0.0,0.058,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3.045,0.0,0.0,0.083,0.0,0.0,0.028,0.0,2.485,2.708,1.946,5.956,5.787,6.34,6.902,3.85,5.283,0.11841,0.02267,0.14185,0.13559,0.06754,0.10051,0.19022,0.04101,0.19517,6.847,3.296,5.081,6.807,3.296,5.017,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00747,1.609,1
